Model_Name,Model_link
"Dell XPS 13 9315 Intel Core i7 12th Gen 13.4"" FHD Touch Laptop",https://www.startech.com.bd/dell-xps-13-9315-intel-core-i7-12th-gen-fhd-laptop
GIGABYTE AERO 5 KE4 Core i7 12th Gen RTX 3060 6GB Graphics 15.6'' 4K UHD OLED Gaming Laptop,https://www.startech.com.bd/gigabyte-aero-5-ke4-core-i7-12th-gen-gaming-laptop
"MSI Vector GP66 12UEO Core i7 12th Gen RTX 3060 6GB Graphics 15.6"" FHD 240Hz Gaming Laptop",https://www.startech.com.bd/msi-vector-gp66-12ueo-core-i7-12th-gen-gaming-laptop
GIGABYTE AORUS 5 SE4 Core i7 12th Gen RTX 3070 8GB Graphics 15.6'' FHD 240Hz Gaming Laptop,https://www.startech.com.bd/gigabyte-aorus-5-se4-core-i7-12th-gen-gaming-laptop
"MSI Sword 15 A12VF Core i7 12th Gen 16GB RAM RTX 4060 8GB Graphics 15.6"" FHD 144Hz Gaming Laptop",https://www.startech.com.bd/msi-sword-15-a12vf-core-i7-12th-gen-gaming-laptop
"Asus ROG Strix G16 G614JV Core i7 13th Gen RTX 4060 8GB Graphics 16"" QHD+ Gaming Laptop",https://www.startech.com.bd/asus-rog-strix-g16-g614jv-core-i7-13th-gen-gaming-laptop
GIGABYTE AORUS 15 XE4 Core i7 12th Gen RTX 3070 Ti 8GB Graphics 15.6'' FHD 165Hz Gaming Laptop,https://www.startech.com.bd/gigabyte-aorus-15-xe4-core-i7-12th-gen-gaming-laptop
"MSI Summit E16Flip A12UCT Core i7 12th Gen RTX 3050 4GB Graphics 16"" QHD+ 165Hz Touch Laptop",https://www.startech.com.bd/msi-summit-e16flip-a12uct-core-i7-12th-gen-touch-laptop
"Microsoft Surface Laptop Studio Core i7 11th Gen 32GB RAM 2TB SSD 14.4"" Touchscreen 2-in-1 Laptop (AI2-00001)",https://www.startech.com.bd/microsoft-surface-laptop-studio-core-i7-11th-gen-laptop
"ASUS ZenBook Pro Duo 15 OLED UX582HM Core i7 11th Gen RTX 3060 6GB Graphics 15.6"" 4K Touch Dual Display Laptop",https://www.startech.com.bd/asus-zenbook-pro-duo-15-oled-ux582hm-core-i7-11th-gen-laptop
"ASUS ROG FLOW Z13 GZ301ZE Core i9 12th Gen RTX 3050 Ti 4GB Graphics 13.4"" Gaming Laptop",https://www.startech.com.bd/asus-rog-flow-z13-gz301ze-core-i9-gaming-laptop
"Razer Blade 15 Advanced Model Core i7 11th Gen 16GB RAM RTX3070 8GB Graphics 15.6"" FHD 360Hz Gaming Laptop",https://www.startech.com.bd/razer-blade-15-advanced-model-i7-11th-gen-rtx3070-gaming-laptop
"Dell XPS 13 Plus 9320 Intel Core i7 12th Gen 13.4"" 3.5K OLED Touch Laptop",https://www.startech.com.bd/dell-xps-13-plus-9320-intel-core-i7-12th-gen-laptop
"MSI Vector GP77 13VF Core i7 13th Gen 16GB RAM 2TB SSD RTX 4060 8GB Graphics 17.3"" 2K QHD 240Hz Gaming Laptop",https://www.startech.com.bd/msi-vector-gp77-13vf-core-i7-13th-gen-gaming-laptop
"Dell Latitude 9430 2-in-1 Core i7 12th Gen 14"" QHD+ Touch Laptop",https://www.startech.com.bd/dell-latitude-9430-2-in-1-core-i7-12th-gen-touch-laptop
"Razer Blade 15 Advanced Model Core i7 11th Gen RTX 3070 8GB Graphics 15.6"" QHD Gaming Laptop",https://www.startech.com.bd/razer-blade-15-advanced-model-core-i7-11th-gen-gaming-laptop
"MSI Vector GP77 13VG Core i7 13th Gen 16GB RAM 2TB SSD RTX 4070 8GB Graphics 17.3"" 2K QHD 240Hz Gaming Laptop",https://www.startech.com.bd/msi-vector-gp77-13vg-core-i7-13th-gen-gaming-laptop
"Dell XPS 15 9520 Core i9 12th Gen RTX 3050 Ti 4GB Graphics 15.6"" OLED 3.5K Touch Laptop",https://www.startech.com.bd/dell-xps-15-9520-core-i9-12th-gen-laptop
Apple MacBook Pro 16-Inch M1 Max Chip 64GB RAM 1TB SSD Space Gray (Z14V0016S),https://www.startech.com.bd/apple-macbook-pro-16-inch-m1-max-chip-1tb-ssd-space-gray
Apple MacBook Pro 16-Inch M1 Max Chip 32GB RAM 2TB SSD Space Gray (Z14V0016X),https://www.startech.com.bd/apple-macbook-pro-16-inch-m1-max-chip-2tb-ssd-space-gray
"Dell XPS 15 9520 Core i9 12th Gen RTX 3050 Ti 4GB Graphics 32GB RAM 15.6"" OLED 3.5K Touch Laptop",https://www.startech.com.bd/dell-xps-15-9520-core-i9-12th-gen-oled-touch-laptop
"Dell XPS 17 9720 Core i7 12th Gen RTX 3060 6GB Graphics 17"" UHD Touch Laptop",https://www.startech.com.bd/dell-xps-17-9720-core-i7-12th-gen-touch-laptop
"MSI Raider GE66 Deluxe Edition 12UHS Core i9 12th Gen RTX 3080 Ti 16GB Graphics 15.6"" UHD Gaming Laptop",https://www.startech.com.bd/msi-raider-ge66-deluxe-edition-12uhs-core-i9-12th-gen-laptop
Apple MacBook Pro 16-Inch M1 Max Chip 64GB RAM 1TB SSD Space Gray Late 2021 (Z14X000CQ),https://www.startech.com.bd/apple-macbook-pro-16-inch-m1-max-64gb-ram-1tb-ssd-space-gray
"MSI Titan GT77HX 13VI Core i9 13th Gen 64GB RAM 4TB SSD RTX 4090 16GB Graphics 17.3"" 4K UHD 144Hz Gaming Laptop",https://www.startech.com.bd/msi-titan-gt77hx-13vi-core-i9-13th-gen-gaming-laptop
"Lenovo Yoga 7 14ARP8 AMD Ryzen 7 7735U 14"" OLED 2.8K Touch Laptop",https://www.startech.com.bd/lenovo-yoga-7-14arp8-amd-ryzen-7-7735u-laptop
"Lenovo IdeaPad Slim 3i Core i3 12th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/lenovo-ideapad-slim-3i-core-i3-12th-gen-fhd-laptop
"MSI Modern 15 B11M Core i5 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/msi-modern-15-b11m-core-i5-11th-gen-fhd-laptop
"MSI Modern 15 B13M Core i7 13th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/msi-modern-15-b13m-core-i7-13th-gen-fhd-laptop
"Asus Vivobook S 16X S5602ZA Core i5 12th Gen 16"" WQXGA Display Laptop",https://www.startech.com.bd/asus-vivobook-s-16x-s5602za-i5-12th-gen-laptop
"Asus TUF Dash F15 FX517ZE Core i7 12th Gen RTX 3050 4GB Graphics 15.6"" FHD WV Gaming Laptop",https://www.startech.com.bd/asus-tuf-dash-f15-fx517ze-core-i7-12th-gen-fhd-gaming-laptop
Apple MacBook Pro 16-Inch M1 Pro Chip 16GB RAM 512GB SSD MK183ZP/A Space Gray 2021,https://www.startech.com.bd/apple-macbook-pro-16-inch-m1-pro-chip-space-gray
"Acer Aspire 3 A315-58 Core i3 1115G4 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/acer-aspire-3-a315-58-core-i3-1115g4-11th-gen-fhd-laptop
"HP 15s-eq3619AU Ryzen 5 5625U 15.6"" FHD Laptop",https://www.startech.com.bd/hp-15s-eq3619au-ryzen-5-5625u-laptop
